path	title	source_file	source_type	confidence	date	tags	first_body_line
Resources/personal/2019-12-09-literatuurlijst-v6.md	Literatuurlijst V6	PERSONAL\SCHOOL\Winford\Nederlands\Nederlands Boeken\Literatuurlijst V6.docx	docx	0.8	2019-12-09	[personal]	Literatuurlijst Thomas Wielinga    V6
Resources/personal/2019-12-09-pta-gregorius-vwo-6-cohort-2017-2020-definitief.md	PTA Gregorius vwo 6 cohort 2017 2020 definitief	PERSONAL\SCHOOL\Winford\PTA-Gregorius-vwo-6-cohort-2017-2020-definitief.pdf	pdf	0.8	2019-12-09	[personal]	PTA vwo 6 cohort 2017-2020
Resources/personal/2019-12-12-annabelle-peletier.md	Annabelle Peletier	PERSONAL\SCHOOL\Hogere Hotel school\Annabelle Peletier.docx	docx	0.8	2019-12-12	[personal]	The Hague, March 5, 2019
Resources/personal/2019-12-16-boekverslag-9-nl-v6-dorsvloer-vol-confetti-x2.md	Boekverslag 9 NL V6 Dorsvloer vol confetti x2	PERSONAL\SCHOOL\Winford\Nederlands\Nederlands Boeken\Boekverslag 9 NL V6 Dorsvloer vol confetti x2.docx	docx	0.8	2019-12-16	[personal]	Dorsvloer vol confetti
Resources/personal/2020-01-04-thomas-wielinga-ref-vince.md	Thomas Wielinga ref. Vince	PERSONAL\SCHOOL\Hogere Hotel school\Thomas Wielinga ref. Vince.pdf	pdf	0.8	2020-01-04	[personal]	The London Bar School  
Resources/personal/2020-02-03-boekverslag-13-nl-v6-na-mattias-x4.md	Boekverslag 13 NL V6 Na Mattias x4	PERSONAL\SCHOOL\Winford\Nederlands\Nederlands Boeken\Boekverslag 13 NL V6 Na Mattias x4.docx	docx	0.8	2020-02-03	[personal]	Feitelijke gegevens
Resources/personal/2020-03-09-literatuurlijst-havo.md	Literatuurlijst HAVO	PERSONAL\SCHOOL\Winford\Nederlands\Nederlands Boeken\Literatuurlijst HAVO.docx	docx	0.8	2020-03-09	[personal]	Literatuurlijst Thomas Wielinga    H5
Resources/personal/2020-04-07-geschiedenis-havo-2020-versie-2.md	geschiedenis havo 2020 versie 2	PERSONAL\SCHOOL\Winford\Geschiedenis\geschiedenis_havo_2020_versie_2.pdf	pdf	0.8	2020-04-07	[personal]	GESCHIEDENIS HAVO 
Resources/personal/2020-04-18-maasticht-motivation.md	Maasticht motivation	PERSONAL\SCHOOL\Hogere Hotel school\Maasticht motivation.docx	docx	0.8	2020-04-18	[personal]	Strong suits:
Resources/personal/2020-04-29-additional-preperation-letter.md	Additional preperation letter	PERSONAL\SCHOOL\Hogere Hotel school\Additional preperation letter.pdf	pdf	0.8	2020-04-29	[personal]	Dear candidate, 
Resources/personal/2020-04-29-case-study-candidates-selection-day-virtual.md	Case Study candidates Selection Day virtual	PERSONAL\SCHOOL\Hogere Hotel school\Case Study candidates Selection Day virtual (1).pdf	pdf	0.8	2020-04-29	[personal]	Case for Selection
Resources/personal/2020-05-04-hotelschool-the-hague-application-word.md	Hotelschool The Hague  application Word	PERSONAL\SCHOOL\Hogere Hotel school\Hotelschool The Hague  application Word.docx	docx	0.8	2020-05-04	[personal]	Hotelschool The Hague
Resources/personal/2020-05-05-experience-must-exceed-expectations.md	Experience must exceed expectations	PERSONAL\SCHOOL\Hogere Hotel school\Experience must exceed expectations.docx	docx	0.8	2020-05-05	[personal]	Experience must exceed expectations
Resources/personal/2021-02-08-cuaderno-del-alumno-mdulo-1-feb-2020.md	Cuaderno del alumno módulo 1 feb. 2020	PERSONAL\SCHOOL\HMSM\Spaans\Cuaderno del alumno módulo 1_feb. 2020.pdf	pdf	0.8	2021-02-08	[personal]	Hotelmanagement school
Resources/personal/2021-02-08-spaans-modulo-1.md	Spaans modulo 1	PERSONAL\SCHOOL\HMSM\Spaans\Spaans modulo 1.pdf	pdf	0.8	2021-02-08	[personal]	1 
Resources/personal/2021-02-09-programa-mdulo-1.md	Programa Módulo 1	PERSONAL\SCHOOL\HMSM\Spaans\Programa Módulo 1.pdf	pdf	0.8	2021-02-09	[personal]	1 
Resources/personal/2021-03-02-tti-profiel.md	TTI Profiel	PERSONAL\SCHOOL\HMSM\TTI Profiel.pdf	pdf	0.8	2021-03-02	[personal]	TTI SI Gedragsanalyse
Resources/personal/2021-03-29-casussen-engelse-stroom-periode-3.md	casussen Engelse stroom periode 3	PERSONAL\SCHOOL\Hogere Hotel school\M2 Tentamen Preperation\casussen Engelse stroom periode 3.pdf	pdf	0.8	2021-03-29	[personal]	Page 1 
Resources/personal/2021-03-29-overview-products-product-knowledge-module-2-gastronomic.md	Overview products  Product knowledge module 2 Gastronomic Hospitality exam period 3	PERSONAL\SCHOOL\Hogere Hotel school\M2 Tentamen Preperation\Overview products  Product knowledge module 2 Gastronomic Hospitality exam period 3.pdf	pdf	0.8	2021-03-29	[personal]	Hotel Management School Maastricht Gastronomic Hospitality module 2 
Resources/personal/2021-03-29-selectie-wijnen-hmsm.md	Selectie Wijnen HMSM	PERSONAL\SCHOOL\Hogere Hotel school\M2 Tentamen Preperation\Selectie Wijnen HMSM.pdf	pdf	0.8	2021-03-29	[personal]	Selection Wines for oral exam M2 
Resources/personal/2021-04-28-cuaderno-del-alumno-mdulo-2-feb-2020.md	Cuaderno del alumno módulo 2 feb. 2020	PERSONAL\SCHOOL\HMSM\Spaans\Cuaderno del alumno módulo 2_feb. 2020.pdf	pdf	0.8	2021-04-28	[personal]	Hotelmanagement school
Resources/personal/2021-04-28-programa-mdulo-2.md	Programa Módulo 2	PERSONAL\SCHOOL\HMSM\Spaans\Programa Módulo 2.pdf	pdf	0.8	2021-04-28	[personal]	1 
Resources/personal/2021-05-19-communication-in-organization-basic-skills-and-conversation.md	Communication in Organization   Basic skills and conversation models	PERSONAL\SCHOOL\HMSM\Communication in Organization - Basic skills and conversation models.pdf	pdf	0.8	2021-05-19	[personal]	Communication in Organizations 
Resources/personal/2021-05-31-cuaderno-del-alumno-mdulo-2-leccin-3.md	Cuaderno del alumno módulo 2 – Lección 3	PERSONAL\SCHOOL\HMSM\Spaans\Cuaderno del alumno módulo 2 – Lección 3.docx	docx	0.8	2021-05-31	[personal]	Cuaderno del alumno módulo 2 – Lección 3
Resources/personal/2021-05-31-el-futuro-del-turismo.md	El futuro del turismo	PERSONAL\SCHOOL\HMSM\Spaans\El futuro del turismo.docx	docx	0.8	2021-05-31	[personal]	El futuro del turismo será fascinante por eso:
Resources/personal/2021-06-01-cuaderno-del-alumno-modulo-2.md	Cuaderno del alumno modulo 2	PERSONAL\SCHOOL\HMSM\Spaans\Cuaderno del alumno modulo 2.docx	docx	0.8	2021-06-01	[personal]	Cuaderno del alumno modulo 2 – Lección 4
Resources/personal/2021-06-14-oral-assessment-assessment-form-group-7-12.md	Oral assessment   Assessment form   Group 7 12	PERSONAL\SCHOOL\HMSM\Module 1 Final exam\Oral\Oral assessment - Assessment form - Group 7-12.pdf	pdf	0.8	2021-06-14	[personal]	Assessment form for oral assessment module Professional Hospitality - group 7 – 12 
Resources/personal/2021-06-14-oral-assessment-description-exam-group-7-12.md	Oral assessment   Description exam   Group 7 12	PERSONAL\SCHOOL\HMSM\Module 1 Final exam\Oral\Oral assessment - Description exam - Group 7-12.pdf	pdf	0.8	2021-06-14	[personal]	1 
Resources/personal/2021-06-14-written-test-description-exam-group-7-12.md	Written test   Description exam   Group 7 12	PERSONAL\SCHOOL\HMSM\Module 1 Final exam\Written\Written test - Description exam - Group 7-12.pdf	pdf	0.8	2021-06-14	[personal]	1 
Resources/personal/2021-06-16-financial-management-oral.md	Financial management oral	PERSONAL\SCHOOL\HMSM\Module 1 Final exam\Oral\Financial management oral.docx	docx	0.8	2021-06-16	[personal]	Financial management oral
Resources/personal/2021-06-24-written-exam-notes-juliette.md	Written exam notes Juliette	PERSONAL\SCHOOL\HMSM\Module 1 Final exam\Written\Written exam notes Juliette.docx	docx	0.8	2021-06-24	[personal, idea]	Written exam
Resources/personal/2021-06-29-revision-chapters-fre.md	REVISION CHAPTERS FRE	PERSONAL\SCHOOL\HMSM\Gastro lunch\REVISION CHAPTERS FRE.docx	docx	0.8	2021-06-29	[personal]	# Chapter one; Justification of ingredients
Resources/personal/2021-06-30-hfd-4-nutrients-vernieuwd.md	Hfd 4 Nutrients VERNIEUWD	PERSONAL\SCHOOL\HMSM\Gastro lunch\Hfd 4 Nutrients VERNIEUWD.docx	docx	0.8	2021-06-30	[personal]	Chapter 4: Vitamins, minerals and energy
Resources/personal/2021-07-01-inhoud-elk-hoofdstuk.md	Inhoud elk hoofdstuk	PERSONAL\SCHOOL\HMSM\Gastro lunch\Inhoud elk hoofdstuk.docx	docx	0.8	2021-07-01	[personal]	Inhoud van ieder hoofdstuk:
Resources/personal/2021-07-01-scenario-assessment-form-en-01-11-2019.md	Scenario Assessment Form EN 01 11 2019	PERSONAL\SCHOOL\HMSM\Gastro lunch\Scenario Assessment Form EN 01-11-2019 (1).docx	docx	0.8	2021-07-01	[personal]	Scenario Assessment Form
Resources/personal/2021-07-02-gastronomic-lunch-report-group-209.md	Gastronomic Lunch report group 2.09	PERSONAL\SCHOOL\HMSM\Gastro lunch\Gastronomic Lunch report group 2.09.docx	docx	0.8	2021-07-02	[personal]	# Chapter one; Justification of ingredients
Resources/personal/2021-07-08-oral-exam-notes-juliette.md	Oral Exam notes Juliette	PERSONAL\SCHOOL\HMSM\Module 1 Final exam\Oral\Oral Exam notes Juliette.docx	docx	0.8	2021-07-08	[personal, idea]	Oral Exam
Resources/personal/2022-02-10-hotel-ultima.md	Hotel Ultima	PERSONAL\SCHOOL\HMSM\HR PLAN\Hotel Ultima.docx	docx	0.8	2022-02-10	[personal, project]	Hotel Concept:
Resources/personal/2022-05-11-preparaciondeleb1-examen1.md	PreparacionDELEB1 Examen1	PERSONAL\SCHOOL\HMSM\Spaans\PreparacionDELEB1_Examen1.pdf	pdf	0.8	2022-05-11	[personal]	7
Resources/personal/2022-05-11-preparaciondeleb1-examen2.md	PreparacionDELEB1 Examen2	PERSONAL\SCHOOL\HMSM\Spaans\PreparacionDELEB1_Examen2.pdf	pdf	0.8	2022-05-11	[personal]	25
Resources/personal/2022-05-11-preparaciondeleb1-examen3.md	PreparacionDELEB1 Examen3	PERSONAL\SCHOOL\HMSM\Spaans\PreparacionDELEB1_Examen3.pdf	pdf	0.8	2022-05-11	[personal]	43
Resources/personal/2022-05-11-preparaciondeleb1-examen5.md	PreparacionDELEB1 Examen5	PERSONAL\SCHOOL\HMSM\Spaans\PreparacionDELEB1_Examen5.pdf	pdf	0.8	2022-05-11	[personal]	79
Resources/personal/2022-05-11-preparaciondeleb1-examen6.md	PreparacionDELEB1 Examen6	PERSONAL\SCHOOL\HMSM\Spaans\PreparacionDELEB1_Examen6.pdf	pdf	0.8	2022-05-11	[personal]	97
Resources/personal/2022-05-11-preparaciondeleb1-examen7.md	PreparacionDELEB1 Examen7	PERSONAL\SCHOOL\HMSM\Spaans\PreparacionDELEB1_Examen7.pdf	pdf	0.8	2022-05-11	[personal]	115
Resources/personal/2022-05-11-preparaciondeleb1-examen8.md	PreparacionDELEB1 Examen8	PERSONAL\SCHOOL\HMSM\Spaans\PreparacionDELEB1_Examen8.pdf	pdf	0.8	2022-05-11	[personal]	133
Resources/personal/2022-06-12-identifying-strategic-options-swot-to-tows.md	Identifying Strategic Options   SWOT to TOWS	PERSONAL\SCHOOL\HMSM\Module 6\Marketing\Identifying Strategic Options - SWOT to TOWS.pdf	pdf	0.8	2022-06-12	[personal]	Identifying Strategic Options 
Resources/personal/2022-06-12-reputation-benchmark-2019-v10.md	Reputation Benchmark 2019 V1.0	PERSONAL\SCHOOL\HMSM\Module 6\Marketing\Reputation Benchmark 2019 V1.0.pdf	pdf	0.8	2022-06-12	[personal, archived]	2019 
Resources/personal/2022-06-26-preparaciondeleb1-examen4.md	PreparacionDELEB1 Examen4	PERSONAL\SCHOOL\HMSM\Spaans\PreparacionDELEB1_Examen4.pdf	pdf	0.8	2022-06-26	[personal]	61
Resources/personal/2022-08-30-supervision-factsheet-internship.md	Supervision factsheet internship	PERSONAL\SCHOOL\HMSM\Spaans\Supervision factsheet internship (Feb22).pdf	pdf	0.8	2022-08-30	[personal]	The next step 
Resources/personal/2022-09-07-full-plan.md	full plan	PERSONAL\SCHOOL\HMSM\Spaans\full_plan.pdf	pdf	0.8	2022-09-07	[personal, project]	Experience in Field (number of years)
Resources/personal/2023-02-13-an-external-analysis-of-the-penta-hotel-in-wiesbaden-would.md	An external analysis of the Penta Hotel in Wiesbaden would involve examining the factors outside of the hotel that may impact its operations and success	PERSONAL\SCHOOL\HMSM\Module 9\Penta Hotel\An external analysis of the Penta Hotel in Wiesbaden would involve examining the factors outside of the hotel that may impact its operations and success.docx	docx	0.8	2023-02-13	[personal]	An external analysis of the Penta Hotel in Wiesbaden would involve examining the factors outside of the hotel that may i
Resources/personal/2023-02-17-ph-wiesbaden-pl2019.md	PH Wiesbaden P&L2019	PERSONAL\SCHOOL\HMSM\Module 9\Penta Hotel\Research Penta\PH Wiesbaden_P&L2019.pdf	pdf	0.8	2023-02-17	[personal, reference]	PHWIE - PH Wiesbaden
Resources/personal/2023-02-22-financial-analysis-penta-wiesbadenxlsx.md	Financial Analysis Penta Wiesbaden.xlsx	PERSONAL\SCHOOL\HMSM\Module 9\Penta Hotel\Financial Analysis Penta Wiesbaden.xlsx.url	url	0.5	2023-02-22	[personal]	```url
Resources/personal/2023-03-09-module-9-professionnal-writing.md	Module 9   Professionnal Writing	PERSONAL\SCHOOL\HMSM\Module 9\Profesional writing\Module 9 - Professionnal Writing.docx	docx	0.8	2023-03-09	[personal]	Week 1 – The Pyramid Principle (Barbra Mint)
Resources/personal/2023-03-12-four-aaaas-for-an-effective-leader.md	Four AAAA's for an effective leader	PERSONAL\SCHOOL\HMSM\Module 9\Coaching as a Leadership Style\Four AAAA's for an effective leader.pdf	pdf	0.8	2023-03-12	[personal]	Four AAAA’s for the effective leader  
Resources/personal/2023-03-12-pptquinnsmodel.md	(PPT)Quinn'sModel	PERSONAL\SCHOOL\HMSM\Module 9\Coaching as a Leadership Style\(PPT)Quinn'sModel.pdf	pdf	0.8	2023-03-12	[personal]	Becoming A Master Manager
Resources/personal/2023-03-12-vier-aaaas-voor-de-effectieve-leider.md	Vier AAAA's voor de effectieve leider	PERSONAL\SCHOOL\HMSM\Module 9\Coaching as a Leadership Style\Vier AAAA's voor de effectieve leider.pdf	pdf	0.8	2023-03-12	[personal]	Vier AAAA's voor de effectieve leider 
Resources/personal/2023-03-26-penta-q-a.md	Penta Q A	PERSONAL\SCHOOL\HMSM\Module 9\Penta Hotel\Penta Q A.docx	docx	0.8	2023-03-26	[personal]	# Management Questions:
Resources/personal/2023-09-16-caught-in-the-middle-organizational-impedimentspdf.md	Caught in the Middle Organizational Impediments.pdf	PERSONAL\SCHOOL\HMSM\Research BRM\Caught in the Middle Organizational Impediments.pdf.url	url	0.5	2023-09-16	[personal, reference]	```url
Resources/personal/2023-09-17-firms-with-benefits-a-systematic-review-of-responsible.md	Firms with benefits; A systematic review of responsible	PERSONAL\SCHOOL\HMSM\Academic Writing\Firms with benefits; A systematic review of responsible.pdf	pdf	0.8	2023-09-17	[personal]	R E V I E W A R T I C L E
Resources/personal/2023-09-17-how-do-corporate-social-responsibility-and-innovation.md	How do Corporate Social Responsibility and Innovation Co‑evolve	PERSONAL\SCHOOL\HMSM\Academic Writing\How do Corporate Social Responsibility and Innovation Co‑evolve.pdf	pdf	0.8	2023-09-17	[personal]	Vol.:(0123456789)
Resources/personal/2023-09-17-s11846-023-00658-5.md	s11846 023 00658 5	PERSONAL\SCHOOL\HMSM\Academic Writing\s11846-023-00658-5.pdf	pdf	0.8	2023-09-17	[personal]	Vol.:(0123456789)
Resources/personal/2023-09-19-is-normaltiy-met.md	Is normaltiy met	PERSONAL\SCHOOL\HMSM\PreMaster Statistics\Is normaltiy met.docx	docx	0.8	2023-09-19	[personal]	Is normaltiy met?
Resources/personal/2023-09-19-literature-review.md	Literature Review	PERSONAL\SCHOOL\HMSM\Academic Writing\Literature Review.docx	docx	0.8	2023-09-19	[personal]	TASK: Use the outline format below to take notes on the key ideas from this article.
Resources/personal/2023-09-22-bocken-sustainable-benture-capital.md	Bocken   Sustainable benture capital	PERSONAL\SCHOOL\HMSM\Academic Writing\Bocken - Sustainable benture capital.pdf	pdf	0.8	2023-09-22	[personal]	Sustainable venture capital e catalyst for sustainable start-up success?
Resources/personal/2023-09-22-creating-shared-value.md	Creating Shared Value	PERSONAL\SCHOOL\HMSM\Academic Writing\Creating-Shared-Value.pdf	pdf	0.8	2023-09-22	[personal]	HBR.ORG
Resources/personal/2023-09-22-hart-resource-baksed-view-of-the-firm.md	HART   Resource baksed view of the firm	PERSONAL\SCHOOL\HMSM\Academic Writing\HART - Resource baksed view of the firm.pdf	pdf	0.8	2023-09-22	[personal]	* Academy al Managsmenl Review
Resources/personal/2023-09-22-reinhart.md	Reinhart	PERSONAL\SCHOOL\HMSM\Academic Writing\Reinhart.pdf	pdf	0.8	2023-09-22	[personal]	Environmental
Resources/personal/2023-09-22-schaltegger.md	Schaltegger	PERSONAL\SCHOOL\HMSM\Academic Writing\Schaltegger.pdf	pdf	0.8	2023-09-22	[personal]	Copyright © 2010 John Wiley & Sons, Ltd and ERP Environment
Resources/personal/2023-09-24-as2023-finalpaperrubric.md	AS2023 finalpaperrubric	PERSONAL\SCHOOL\HMSM\Academic Writing\AS2023_finalpaperrubric.pdf	pdf	0.8	2023-09-24	[personal]	PRE-MASTER ACADEMIC SKILLS
Resources/personal/2023-11-11-as2020-tutorial-21.md	AS2020 Tutorial 2.1	PERSONAL\SCHOOL\HMSM\PremasterPart2\Academic Writing\AS2020_Tutorial 2.1.docx	docx	0.8	2023-11-11	[personal]	This block, Academic Skills class is organized to support students in writing a Capstone paper based on their Elective t
Resources/personal/2023-11-16-reader2.md	reader2	PERSONAL\SCHOOL\HMSM\PremasterPart2\Statistics\reader2.pdf	pdf	0.8	2023-11-16	[personal]	P
Resources/personal/2023-11-17-prompts-for-summarizing-academic-articles.md	Prompts for summarizing academic articles	PERSONAL\SCHOOL\HMSM\PremasterPart2\Academic Writing\Prompts for summarizing academic articles.docx	docx	0.8	2023-11-17	[personal]	Prompts for summarizing academic articles
Resources/personal/2023-11-20-as2023-tutorial23.md	AS2023 Tutorial2.3	PERSONAL\SCHOOL\HMSM\PremasterPart2\Academic Writing\AS2023_Tutorial2.3.docx	docx	0.8	2023-11-20	[personal]	Tutorial 2.3: Writing Critically & Extending the Research
Resources/personal/2023-12-03-as2021-tutorial24.md	AS2021 Tutorial2.4	PERSONAL\SCHOOL\HMSM\PremasterPart2\Academic Writing\AS2021_Tutorial2.4.docx	docx	0.8	2023-12-03	[personal]	# Pre-Masters Academic Skills Tutorial 2.4
Resources/personal/2023-12-12-statistics-week-1.md	Statistics week 1	PERSONAL\SCHOOL\HMSM\PremasterPart2\Statistics\Statistics week 1.docx	docx	0.8	2023-12-12	[personal]	Statistics week 1
Resources/personal/2023-12-18-summaries-capstone-papers.md	Summaries CAPSTONE papers	PERSONAL\SCHOOL\HMSM\PremasterPart2\Academic Writing\Summaries CAPSTONE papers.docx	docx	0.8	2023-12-18	[personal]	Summaries CAPSTONE papers
Resources/personal/2024-01-22-certifcate-thomas-wielinga-premaster.md	certifcate thomas wielinga PREMASTER	PERSONAL\SCHOOL\certifcate thomas wielinga PREMASTER.pdf	pdf	0.8	2024-01-22	[personal]	Certificaat
Resources/personal/2024-01-22-letter-of-recommendation-thomas-wielinga-premaster.md	Letter of Recommendation Thomas Wielinga PREMASTER	PERSONAL\SCHOOL\Letter of Recommendation Thomas Wielinga PREMASTER.pdf	pdf	0.8	2024-01-22	[personal, contract]	
Resources/personal/2024-03-18-adrian-payne-and-pennie-frow.md	Adrian Payne and Pennie Frow	PERSONAL\SCHOOL\HMSM\LIT4MNGPROJ\What is strategy\Word extract\Adrian Payne and Pennie Frow.docx	docx	0.8	2024-03-18	[personal]	Adrian Payne & Pennie Frow
Resources/personal/2024-03-18-factors-of-effective-strategy-implementation-empirical.md	Factors of effective strategy implementation Empirical	PERSONAL\SCHOOL\HMSM\LIT4MNGPROJ\What is strategy\Word extract\Factors of effective strategy implementation Empirical.docx	docx	0.8	2024-03-18	[personal]	Factors of effective strategy implementation: Empirical evidence from Slovenian business practice*
Resources/personal/2024-03-18-hambrick-and-fredrickson.md	Hambrick and Fredrickson	PERSONAL\SCHOOL\HMSM\LIT4MNGPROJ\What is strategy\Hambrick and Fredrickson (2005).pdf	pdf	0.8	2024-03-18	[personal]	Academy of Management Executive. 2005, Vol. 19, No. 4
Resources/personal/2024-03-18-james-richardson.md	James Richardson	PERSONAL\SCHOOL\HMSM\LIT4MNGPROJ\What is strategy\Word extract\James Richardson.docx	docx	0.8	2024-03-18	[personal]	
Resources/personal/2024-03-18-strategic-market-positioning-for-expansion.md	Strategic Market Positioning for Expansion	PERSONAL\SCHOOL\HMSM\LIT4MNGPROJ\What is strategy\Word extract\Strategic Market Positioning for Expansion.docx	docx	0.8	2024-03-18	[personal]	Strategic Market Positioning for Expansion
Resources/personal/2024-03-19-2024-cbre-real-estate-market-outlook-en.md	2024 CBRE Real Estate Market Outlook EN	PERSONAL\SCHOOL\HMSM\LIT4MNGPROJ\HOTEL MARKET META\CBRE\2024_CBRE_Real_Estate_Market_Outlook_EN.pdf	pdf	0.8	2024-03-19	[personal]	REPORTMarket OutlookGermany202
Resources/personal/2024-03-19-en-colliers-hotelmarktbericht-deutschland-2022.md	EN Colliers Hotelmarktbericht Deutschland 2022	PERSONAL\SCHOOL\HMSM\LIT4MNGPROJ\HOTEL MARKET META\Colliers\EN_Colliers_Hotelmarktbericht_Deutschland_2022.pdf	pdf	0.8	2024-03-19	[personal]	Market Report 2022 | 2021 Q1-Q4
