path	bucket	proposed_new_path	reason	confidence
Resources/Reference/Stock Screener Hedge Fund.md	keep-in-place		structured folder	high
Resources/Reference/Text BLH HMSM.md	keep-in-place		structured folder	high
Resources/Reference/Vacation Day Plan 2025.md	keep-in-place		structured folder	high
Resources/Reference/Wine List.md	keep-in-place		structured folder	high
Resources/Reference/Zapier Automations Giveaway.md	keep-in-place		structured folder	high
Resources/Reference/_index.md	keep-in-place		index/system file	high
Resources/Templates/daily.md	keep-in-place		structured folder	high
Resources/Templates/_index.md	keep-in-place		index/system file	high
Resources/work/2022-06-12-m6-marketing-workshop-12-the-microenvironment.md	daily-note	Daily/2022/06/2022-06-12-m6-marketing-workshop-12-the-microenvironment.md	dated capture	high
Resources/work/2022-06-12-m6-marketing-workshop-32-product-differentiation-and.md	daily-note	Daily/2022/06/2022-06-12-m6-marketing-workshop-32-product-differentiation-and.md	dated capture	high
Resources/work/2022-06-12-m6-marketing-workshop-52-next-step-review-analysis.md	daily-note	Daily/2022/06/2022-06-12-m6-marketing-workshop-52-next-step-review-analysis.md	dated capture	high
Resources/work/2022-06-12-m6-marketing-workshop-61-promotion-communicating-customer.md	daily-note	Daily/2022/06/2022-06-12-m6-marketing-workshop-61-promotion-communicating-customer.md	dated capture	high
Resources/work/2023-02-13-homework-professional-writing-thomas-wielinga.md	daily-note	Daily/2023/02/2023-02-13-homework-professional-writing-thomas-wielinga.md	dated capture	high
Resources/work/2023-02-22-m9-business-process-analysis-penta-wiesbadendocx.md	daily-note	Daily/2023/02/2023-02-22-m9-business-process-analysis-penta-wiesbadendocx.md	dated capture	high
Resources/work/2023-03-12-competingvaluesframeworkquestionnaire.md	daily-note	Daily/2023/03/2023-03-12-competingvaluesframeworkquestionnaire.md	dated capture	high
Resources/work/2023-03-12-workshop-coaching-as-a-leadership-style.md	daily-note	Daily/2023/03/2023-03-12-workshop-coaching-as-a-leadership-style.md	dated capture	high
Resources/work/2023-09-16-academic-workloads-what-does-a-manager-need-to-consider.md	daily-note	Daily/2023/09/2023-09-16-academic-workloads-what-does-a-manager-need-to-consider.md	dated capture	high
Resources/work/2023-09-22-outline-paper-csr-and-re-in-the-tbl-framework.md	daily-note	Daily/2023/09/2023-09-22-outline-paper-csr-and-re-in-the-tbl-framework.md	dated capture	high
Resources/work/2023-11-18-neely-business-performance-measurement.md	daily-note	Daily/2023/11/2023-11-18-neely-business-performance-measurement.md	dated capture	high
Resources/work/2023-12-13-neely-business-performance-measurement.md	daily-note	Daily/2023/12/2023-12-13-neely-business-performance-measurement.md	dated capture	high
Resources/work/2023-12-29-fisher-et-al-2003-budget-based-contracts-budget-levels-and.md	daily-note	Daily/2023/12/2023-12-29-fisher-et-al-2003-budget-based-contracts-budget-levels-and.md	dated capture	high
Resources/work/2024-01-06-gkms-ms-budgeting-psychological-contracts-and-budgetary.md	daily-note	Daily/2024/01/2024-01-06-gkms-ms-budgeting-psychological-contracts-and-budgetary.md	dated capture	high
Resources/work/2024-03-18-strategy-implementation-a-review-and-an-introductory.md	daily-note	Daily/2024/03/2024-03-18-strategy-implementation-a-review-and-an-introductory.md	dated capture	high
Resources/work/_index.md	keep-in-place		index/system file	high
Resources/personal-documents/.git.md	junk-binary	Archive/Junk/binary/.git.md	source_file references .git directory	low
Resources/personal-documents/.gitignore.md	junk-binary	Archive/Junk/binary/.gitignore.md	source_file references git repository file	low
Resources/personal-documents/2026-05-14-bier-onderzoek-jongeren.md	junk-low-confidence	Archive/Junk/low-confidence/2026-05-14-bier-onderzoek-jongeren.md	PDF import with confidence 0.3, empty body	low
Resources/personal-documents/2026-05-14-bnppre-hotel-investment-market-germany-2022q3.md	junk-low-confidence	Archive/Junk/low-confidence/2026-05-14-bnppre-hotel-investment-market-germany-2022q3.md	PDF import with confidence 0.3, empty body	low
Resources/personal-documents/2026-05-14-certificado-de-español.md	junk-low-confidence	Archive/Junk/low-confidence/2026-05-14-certificado-de-español.md	PDF import with confidence 0.3, empty body	low
Resources/personal-documents/2026-05-14-hotelschool-the-hague-application.md	junk-low-confidence	Archive/Junk/low-confidence/2026-05-14-hotelschool-the-hague-application.md	PDF import with confidence 0.3, empty body	low
Resources/personal-documents/2026-05-14-thomas-wielinga-ref.-eric.md	junk-low-confidence	Archive/Junk/low-confidence/2026-05-14-thomas-wielinga-ref.-eric.md	PDF import with confidence 0.3, empty body	low
Resources/personal-documents/2026-05-14-thomas-wielinga-ref.-robin.md	junk-low-confidence	Archive/Junk/low-confidence/2026-05-14-thomas-wielinga-ref.-robin.md	PDF import with confidence 0.3, empty body	low
Resources/personal-documents/250506-hypothecaire-lening-thomas-wielinga-mbs-bv.md	junk-low-confidence	Archive/Junk/low-confidence/250506-hypothecaire-lening-thomas-wielinga-mbs-bv.md	PDF import with confidence 0.3, empty body	low
Resources/personal-documents/250506-leningsovereenkomst-thomas-wielinga.md	junk-low-confidence	Archive/Junk/low-confidence/250506-leningsovereenkomst-thomas-wielinga.md	PDF import with confidence 0.3, empty body	low
Resources/personal-documents/250506-schenking-thomas.md	junk-low-confidence	Archive/Junk/low-confidence/250506-schenking-thomas.md	PDF import with confidence 0.3, empty body	low
Resources/personal-documents/250506-schenking-thomas-wielinga.md	junk-low-confidence	Archive/Junk/low-confidence/250506-schenking-thomas-wielinga.md	PDF import with confidence 0.3, empty body	low
Resources/personal-documents/agitated-tharp-edcf5e.md	junk-binary	Archive/Junk/binary/agitated-tharp-edcf5e.md	source_file references .git/logs directory	low
Resources/personal-documents/berta--hospita-contract.md	junk-low-confidence	Archive/Junk/low-confidence/berta--hospita-contract.md	PDF import with confidence 0.3, empty body	low
Resources/personal-documents/broker-cash-and-holdings-price.md	junk-binary	Archive/Junk/binary/broker-cash-and-holdings-price.md	source_file references .git/logs directory	low
Resources/personal-documents/charming-wu-2d8266.md	junk-binary	Archive/Junk/binary/charming-wu-2d8266.md	source_file references .git/logs directory	low
Resources/personal-documents/commit-editmsg.md	junk-binary	Archive/Junk/binary/commit-editmsg.md	source_file references .git/COMMIT_EDITMSG	low
Resources/personal-documents/config.md	junk-binary	Archive/Junk/binary/config.md	source_file references .git/config	low
Resources/personal-documents/description.md	junk-binary	Archive/Junk/binary/description.md	source_file references .git/description	low
Resources/personal-documents/doorlopende-machtiging-sepa.md	junk-low-confidence	Archive/Junk/low-confidence/doorlopende-machtiging-sepa.md	PDF import with confidence 0.3, empty body	low
Resources/personal-documents/emile--hospita-contract.md	junk-low-confidence	Archive/Junk/low-confidence/emile--hospita-contract.md	PDF import with confidence 0.3, empty body	low
Resources/personal-documents/exclude.md	junk-binary	Archive/Junk/binary/exclude.md	source_file references .git/info/exclude	low
Resources/personal-documents/fetch-head.md	junk-binary	Archive/Junk/binary/fetch-head.md	source_file references .git/FETCH_HEAD	low
Resources/personal-documents/fix-upload-broker-cash.md	junk-binary	Archive/Junk/binary/fix-upload-broker-cash.md	source_file references .git/logs directory	low
Resources/personal-documents/gifted-edison-fddf8f.md	junk-binary	Archive/Junk/binary/gifted-edison-fddf8f.md	source_file references .git/logs directory	low
Resources/personal-documents/head.md	junk-binary	Archive/Junk/binary/head.md	source_file references .git/logs directory	low
Resources/personal-documents/interesting-einstein-864f2a.md	junk-binary	Archive/Junk/binary/interesting-einstein-864f2a.md	source_file references .git/logs directory	low
Resources/personal-documents/keep-design-system.md	junk-binary	Archive/Junk/binary/keep-design-system.md	source_file references .git/logs directory	low
Resources/personal-documents/magical-yalow-680367.md	junk-binary	Archive/Junk/binary/magical-yalow-680367.md	source_file references .git/logs directory	low
Resources/personal-documents/main.md	junk-binary	Archive/Junk/binary/main.md	Git object log; body is hex hash log, not readable content	high
Resources/personal-documents/marieke--hospita-huurcontract.md	junk-low-confidence	Archive/Junk/low-confidence/marieke--hospita-huurcontract.md	PDF export with confidence=0.3, empty body	high
Resources/personal-documents/naam-plaatje.md	junk-low-confidence	Archive/Junk/low-confidence/naam-plaatje.md	PDF export with confidence=0.3, empty body	high
Resources/personal-documents/opencode.md	junk-binary	Archive/Junk/binary/opencode.md	Git object file; body is single hex hash	high
Resources/personal-documents/orig-head.md	junk-binary	Archive/Junk/binary/orig-head.md	Git ORIG_HEAD; body is single hex hash	high
Resources/personal-documents/pep--thomas-wielinga.md	junk-low-confidence	Archive/Junk/low-confidence/pep--thomas-wielinga.md	PDF export with confidence=0.3, empty body	high
Resources/personal-documents/sipoc.md	untitled-needs-rename	Inbox/2024-10-14-sipoc.md	SIPOC document, clear title, confidence=0.8	high
Resources/personal-documents/stash.md	junk-binary	Archive/Junk/binary/stash.md	Git refs/stash; body is single hex hash	high
Resources/personal-documents/thomas2.md	junk-low-confidence	Archive/Junk/low-confidence/thomas2.md	PDF export with confidence=0.3, empty body	high
Resources/personal-documents/thomas2-2.md	junk-low-confidence	Archive/Junk/low-confidence/thomas2-2.md	PDF export with confidence=0.3, empty body	high
Resources/personal-documents/verklaring-herkomst-gelden--thomas-wielinga.md	junk-low-confidence	Archive/Junk/low-confidence/verklaring-herkomst-gelden--thomas-wielinga.md	PDF export with confidence=0.3, empty body	high
Resources/personal-documents/xenodochial-herschel-f39d97.md	junk-binary	Archive/Junk/binary/xenodochial-herschel-f39d97.md	Git branch log; body is hex hash log	high
Resources/personal-documents/yahoo-finance-price-provider.md	junk-binary	Archive/Junk/binary/yahoo-finance-price-provider.md	Git branch log; body is commit hash log	high
Resources/Code/Google Colab/Untitled0.md	untitled-needs-rename	Resources/Code/Google Colab/colab-coding-tree-excel.md	Colab: Excel coding tree builder with pandas	high
Resources/Code/Google Colab/Untitled1.md	untitled-needs-rename	Resources/Code/Google Colab/colab-construction-timeline-gantt.md	Colab: construction project timeline Gantt chart	high
Resources/Code/Google Colab/Untitled2.md	untitled-needs-rename	Resources/Code/Google Colab/colab-hotel-booking-flow.md	Colab: HTML/Mermaid hotel booking flow diagram	high
Resources/Code/Google Colab/Untitled3.md	untitled-needs-rename	Resources/Code/Google Colab/colab-hotel-marketing-dashboard.md	Colab: hotel marketing data analysis with openpyxl	high
Resources/Code/Google Colab/Untitled4.md	untitled-needs-rename	Resources/Code/Google Colab/colab-finance-analysis-visualization.md	Colab: financial data viz matplotlib/seaborn	high
Resources/Code/Google Colab/Untitled5.md	untitled-needs-rename	Resources/Code/Google Colab/colab-dayvibe-landing-page.md	Colab: DayVibe HTML landing page generator	high
Resources/Code/Google Colab/Untitled6.md	untitled-needs-rename	Resources/Code/Google Colab/colab-global-investment-screener.md	Colab: global investment screening investpy/yfinance	high
Resources/Code/Google Colab/Untitled7.md	untitled-needs-rename	Resources/Code/Google Colab/colab-investment-data-scraper.md	Colab: investment data multi-country scraper	high
Resources/Code/Google Colab/Untitled8.md	untitled-needs-rename	Resources/Code/Google Colab/colab-stock-price-analysis.md	Colab: financial data with yfinance/matplotlib	high
Resources/Code/Google Colab/Untitled9.md	untitled-needs-rename	Resources/Code/Google Colab/colab-web-scraper-async.md	Colab: async web scraper Playwright/BS4	high
Resources/Code/Google Colab/Untitled10.md	untitled-needs-rename	Resources/Code/Google Colab/colab-dayvibe-word-document.md	Colab: DayVibe one-pager Word generator	high
Resources/Code/Google Colab/Untitled11.md	untitled-needs-rename	Resources/Code/Google Colab/colab-hospitality-project-timeline.md	Colab: hospitality project timeline + HR	high
Resources/Code/Google Colab/Untitled12.md	untitled-needs-rename	Resources/Code/Google Colab/colab-hospitality-planning-template.md	Colab: hospitality planning template Gantt	high
Resources/Code/Google Colab/Untitled13.md	untitled-needs-rename	Resources/Code/Google Colab/colab-hsbc-loan-schedule.md	Colab: HSBC loan schedule with hedge calcs	high
Resources/Code/Google Colab/Untitled14.md	untitled-needs-rename	Resources/Code/Google Colab/colab-eventtemple-dashboard.md	Colab: EventTemple dashboard analyzer	high
Areas/Work/Client Projects/Boostcamp Info.md	area-note		Substantive participant table; tied to Boostcamp client/training program	high
Areas/Work/Client Projects/Build In Excel.md	area-note		Hotel asset management dashboard spec with covenant compliance	high
Areas/Work/Client Projects/Build Table.md	area-note		Complete FTE staffing table FY19-FY23 by department	high
Areas/Work/Client Projects/Create Formula.md	area-note		Complex tax formula table for 20 city hotel scenarios	high
Areas/Work/Client Projects/Data Extraction.md	area-note		Bank statement with detailed transaction data	high
Areas/Work/Client Projects/Fill Table 2023.md	area-note		Salary and wages data table for 2023, 15 line items	high
Areas/Work/Client Projects/Full Matrix.md	area-note		System integration matrix mapping software connections	high
Areas/Work/Client Projects/Good Soup 2.md	area-note		Hotel financial KPI dashboard RevPAR/occupancy/ratios	high
Areas/Work/Client Projects/Good Soup.md	area-note		Hotel financial KPI dashboard RevPAR/occupancy/ratios	high
Areas/Work/Client Projects/Google Sheets Request.md	area-note		Spreadsheet with default margin, hedge rate, daycount params	high
Areas/Work/Client Projects/Grammarly Editing.md	area-note		Essay comparison table; AI detection scores and edits	high
Areas/Work/Client Projects/IT Integration Grid.md	area-note		Hotel IT system integration grid 39x40 matrix	high
Areas/Work/Client Projects/Landing Page Copy Framework.md	area-note		Landing page optimization guide for SaaS product	high
Areas/Work/Client Projects/Like for Like Comparison.md	area-note		Tax comparison table for 20 international cities	high
Areas/Work/Client Projects/Luuk Hours.md	area-note		Time tracking table in Dutch (school project work)	high
Areas/Work/Client Projects/Mental Health Landing Page.md	area-note		Multi-section landing page optimization for DayVibe SaaS	high
Areas/Work/Client Projects/Other Answers.md	area-note		Supplier comparison table for sustainability policy	high
Areas/Work/Client Projects/PDF Help.md	area-note		Hotel financial data 12 months revenue/expense/capital	high
Areas/Work/Client Projects/PO Informatica.md	area-note		IT equipment purchase order table 20+ items	high
Areas/Work/Client Projects/Potential Questions.md	area-note		Interview research framework matrix 5 focus areas	high
Areas/Work/Client Projects/Price per Cocktail.md	area-note		Cocktail cost breakdown 3 cocktails margin/profit	high
Areas/Work/Client Projects/Product Pricing.md	area-note		Hotel room product spec and budget table	high
Areas/Work/Client Projects/Recreate Table.md	area-note		Hotel room design specs air quality/temperature/lighting	high
Areas/Work/Client Projects/Research Compile.md	area-note		Tax research table 18 cities VAT/tourist tax	high
Areas/Work/Client Projects/Research Matrix.md	area-note		Research framework matrix 5 areas process improvement	high
Areas/Work/Client Projects/SIAT 2020.md	area-note		Financial template cost/revenue sections VAT (empty values)	high
Areas/Work/Client Projects/Software Engineer.md	area-note		System integration matrix 5x8 PMS/POS/kitchen/wine/HR	high
Areas/Work/Client Projects/Table Format.md	area-note		Commercial kitchen equipment price list 43 items	high
Areas/Work/Client Projects/Table Formatting Request.md	area-note		Hotel facility design entrances/deliveries/lifts/F&B	high
Areas/Work/Client Projects/Table Requirements.md	area-note		Departmental budget 2024-2026 hotel operations	high
Areas/Work/Client Projects/Task ID Numbers.md	area-note		Hotel investment project management data; substantive	high
Areas/Work/Client Projects/Task Order.md	area-note		Hotel project task sequencing; substantive work	high
Areas/Work/Client Projects/Task Scheduling.md	area-note		Hotel project scheduling; substantive work content	high
Areas/Work/Client Projects/Try This File.md	area-note		Hotel front office task checklist; substantive	high
Areas/Work/Client Projects/Turn Into Table.md	area-note		System integration matrix for hotel project	high
Areas/Work/Client Projects/ULTIMA.md	area-note		Hotel revenue projections and financial analysis	high
Areas/Work/Client Projects/Untitled Spreadsheet.md	area-note		Hotel performance metrics; substantive data	high
Areas/Work/Client Projects/Wireframe.md	project-note	Projects/DayVibe/Product/wireframe.md	DayVibe-related wireframe spec; belongs with DayVibe	high
Brain Dump/routing-rules.md	keep-in-place		Vault routing and email triage rules; system-level config	high
Projects/_root/gdpr-compliance-framework-for-early.md	resource-note	Resources/Reference/gdpr-compliance-framework.md	GDPR compliance guide for startups; reusable framework	high
Projects/_root/mindboost--replit.md	project-note	Projects/MindBoost/mindboost-replit.md	MindBoost Replit project doc; move to canonical folder	high
Projects/_root/park56-website.md	project-note	Projects/Park56/park56-website.md	Park56 M&A advisory website spec; canonical project folder	high
Projects/companysearcher.ipynb/companysearcher.md	project-note	Projects/CompanySearcher/companysearcher.md	CompanySearcher Python notebook project	high
Projects/dayvibe-v4/v4.md	project-note	Projects/DayVibe/v4.md	DayVibe v4 website version; consolidate with DayVibe	high
Projects/how-to-extract/podcast-summary-framework.md	resource-note	Resources/Reference/podcast-summary-framework.md	Reusable podcast summary framework	high
Projects/v3.html/v3.md	project-note	Projects/DayVibe/v3.md	DayVibe v3 website version; consolidate with DayVibe	high
Projects/write-copy/creation-document.md	resource-note	Resources/Reference/copy-creation-framework-hormozi.md	Reusable Hormozi copywriting framework	high
Projects/write-copy/llm-review-checklist.md	resource-note	Resources/Reference/llm-copywriting-checklist.md	Hormozi copywriting compliance checklist	high
Resources/Code/Python/Copy of Untitled5.md	resource-note		Wine inventory parsing Python code; keep in folder	high
Resources/Reference/Untitled Document 2.md	untitled-needs-rename	Resources/Reference/park56-solutions-nav.md	Park56 M&A solutions navigation; rename	high
Resources/Reference/Untitled Document.md	untitled-needs-rename	Resources/Reference/wine-tasting-notes.md	Wine tasting evaluation Prosecco/Cava; rename	high
Resources/personal-documents/2026-05-14-chow,-c.-w.md	needs-human		missed by classifier batch A	low
