src	dst	status	notes
Projects/bmad-core/document-sharding-task.md	Resources/Frameworks/BMad-Method/bmad-core/tasks/shard-doc.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/elicitation-methods-data.md	Resources/Frameworks/BMad-Method/bmad-core/data/elicitation-methods.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/facilitate-brainstorming-session.md	Resources/Frameworks/BMad-Method/bmad-core/tasks/facilitate-brainstorming-session.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/front-end-architecture-tmpl.md	Resources/Frameworks/BMad-Method/bmad-core/templates/front-end-architecture-tmpl.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/front-end-spec-tmpl.md	Resources/Frameworks/BMad-Method/bmad-core/templates/front-end-spec-tmpl.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/fullstack-architecture-tmpl.md	Resources/Frameworks/BMad-Method/bmad-core/templates/fullstack-architecture-tmpl.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/greenfield-fullstack.md	Resources/Frameworks/BMad-Method/bmad-core/workflows/greenfield-fullstack.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/greenfield-service.md	Resources/Frameworks/BMad-Method/bmad-core/workflows/greenfield-service.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/greenfield-ui.md	Resources/Frameworks/BMad-Method/bmad-core/workflows/greenfield-ui.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/index-documentation-task.md	Resources/Frameworks/BMad-Method/bmad-core/tasks/index-docs.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/kb-mode-interaction-task.md	Resources/Frameworks/BMad-Method/bmad-core/tasks/kb-mode-interaction.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/market-research-tmpl.md	Resources/Frameworks/BMad-Method/bmad-core/templates/market-research-tmpl.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/pm.md	Resources/Frameworks/BMad-Method/bmad-core/agents/pm.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/po.md	Resources/Frameworks/BMad-Method/bmad-core/agents/po.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/prd-tmpl.md	Resources/Frameworks/BMad-Method/bmad-core/templates/prd-tmpl.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/product-manager-(pm)-requirements-checklist.md	Resources/Frameworks/BMad-Method/bmad-core/checklists/pm-checklist.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/product-owner-(po)-master-validation-checklist.md	Resources/Frameworks/BMad-Method/bmad-core/checklists/po-master-checklist.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/project-brief-tmpl.md	Resources/Frameworks/BMad-Method/bmad-core/templates/project-brief-tmpl.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/qa.md	Resources/Frameworks/BMad-Method/bmad-core/agents/qa.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/review-story.md	Resources/Frameworks/BMad-Method/bmad-core/tasks/review-story.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/sm.md	Resources/Frameworks/BMad-Method/bmad-core/agents/sm.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/story-definition-of-done-(dod)-checklist.md	Resources/Frameworks/BMad-Method/bmad-core/checklists/story-dod-checklist.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/story-draft-checklist.md	Resources/Frameworks/BMad-Method/bmad-core/checklists/story-draft-checklist.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/story-tmpl.md	Resources/Frameworks/BMad-Method/bmad-core/templates/story-tmpl.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/team-all.md	Resources/Frameworks/BMad-Method/bmad-core/agent-teams/team-all.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/team-fullstack.md	Resources/Frameworks/BMad-Method/bmad-core/agent-teams/team-fullstack.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/team-ide-minimal.md	Resources/Frameworks/BMad-Method/bmad-core/agent-teams/team-ide-minimal.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/team-no-ui.md	Resources/Frameworks/BMad-Method/bmad-core/agent-teams/team-no-ui.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/user-defined-preferred-patterns-and-preferences.md	Resources/Frameworks/BMad-Method/bmad-core/data/technical-preferences.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/ux-expert.md	Resources/Frameworks/BMad-Method/bmad-core/agents/ux-expert.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/bmad-core/validate-next-story-task.md	Resources/Frameworks/BMad-Method/bmad-core/tasks/validate-next-story.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/c98f4b6df4959171387b.js/c98f4b6df4959171387b.md	Archive/Junk/saved-webpage/c98f4b6df4959171387b.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/client/client.md	Archive/Junk/saved-webpage/client.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/common/bmad-document-template-specification.md	Resources/Frameworks/BMad-Method/common/utils/bmad-doc-template.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/common/checklist-validation-task.md	Resources/Frameworks/BMad-Method/common/tasks/execute-checklist.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/common/create-document-from-template-(yaml-driven).md	Resources/Frameworks/BMad-Method/common/tasks/create-doc.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/common/workflow-management.md	Resources/Frameworks/BMad-Method/common/utils/workflow-management.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/common.js/common.md	Archive/Junk/saved-webpage/common.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/contributing.md/contributing-to-this-project.md	Resources/Frameworks/BMad-Method/CONTRIBUTING.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/controller-with-preconnect-9c1c52988a43aa380fa30b250d1cfb6a.js/controller-with-preconnect-9c1c52988a43aa380fa30b250d1cfb6a.md	Archive/Junk/saved-webpage/controller-with-preconnect-9c1c52988a43aa380fa30b250d1cfb6a.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/controller-with-preconnect-e94cecf48d2f70df939adbbb1ae958ec(1).html/controller-with-preconnect-e94cecf48d2f70df939adbbb1ae958ec.md	Archive/Junk/saved-webpage/controller-with-preconnect-e94cecf48d2f70df939adbbb1ae958ec.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/controller-with-preconnect-e94cecf48d2f70df939adbbb1ae958ec.html/controller-with-preconnect-e94cecf48d2f70df939adbbb1ae958ec.md	Archive/Junk/saved-webpage/controller-with-preconnect-e94cecf48d2f70df939adbbb1ae958ec.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/controls.js/controls.md	Archive/Junk/saved-webpage/controls.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/css2/css2.md	Archive/Junk/saved-webpage/css2.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/dayvibe-v4/script.md	Archive/Junk/web-code-artifacts/script.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/dayvibe-v4/style.md	Archive/Junk/web-code-artifacts/style.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/dayvibe-workspace.code-workspace/dayvibe-workspace.md	Archive/Junk/web-code-artifacts/dayvibe-workspace.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/desktop-bb5cc2b74ad57ae2.js/desktop-bb5cc2b74ad57ae2.md	Archive/Junk/saved-webpage/desktop-bb5cc2b74ad57ae2.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/dist/web-agent-bundle-instructions.md	Archive/Junk/dev-artifacts/web-agent-bundle-instructions.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/docs/bmad-method-guiding-principles.md	Resources/Frameworks/BMad-Method/docs/GUIDING-PRINCIPLES.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/docs/how-to-contribute-with-pull-requests.md	Resources/Frameworks/BMad-Method/docs/how-to-contribute-with-pull-requests.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/docs/how-to-release-a-new-version.md	Resources/Frameworks/BMad-Method/docs/versioning-and-releases.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/docs/the-power-of-bmad-expansion-packs.md	Resources/Frameworks/BMad-Method/docs/expansion-packs.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/docs/version-history.md	Resources/Frameworks/BMad-Method/docs/versions.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/enterprise.js/enterprise.md	Archive/Junk/saved-webpage/enterprise.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/eruda.js/eruda.md	Archive/Junk/saved-webpage/eruda.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/events(1).js/events.md	Archive/Junk/saved-webpage/events.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/events(2).js/events.md	Archive/Junk/saved-webpage/events.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/events.js/events.md	Archive/Junk/saved-webpage/events.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/expansion-packs/advanced-game-design-elicitation-task.md	Resources/Frameworks/BMad-Method/expansion-packs/bmad-2d-unity-game-dev/tasks/advanced-elicitation.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/expansion-packs/bmad-infrastructure-devops-expansion-pack-knowledge-base.md	Resources/Frameworks/BMad-Method/expansion-packs/bmad-infrastructure-devops/data/bmad-kb.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/expansion-packs/bmad-method-expansion-packs.md	Resources/Frameworks/BMad-Method/expansion-packs/README.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/expansion-packs/config.md	Resources/Frameworks/BMad-Method/expansion-packs/bmad-infrastructure-devops/config.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/expansion-packs/create-game-development-story-task.md	Resources/Frameworks/BMad-Method/expansion-packs/bmad-2d-unity-game-dev/tasks/create-game-story.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/expansion-packs/game-architecture-tmpl.md	Resources/Frameworks/BMad-Method/expansion-packs/bmad-2d-unity-game-dev/templates/game-architecture-tmpl.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/expansion-packs/game-brief-tmpl.md	Resources/Frameworks/BMad-Method/expansion-packs/bmad-2d-unity-game-dev/templates/game-brief-tmpl.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/expansion-packs/game-design-brainstorming-techniques-task.md	Resources/Frameworks/BMad-Method/expansion-packs/bmad-2d-unity-game-dev/tasks/game-design-brainstorming.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/expansion-packs/game-design-doc-tmpl.md	Resources/Frameworks/BMad-Method/expansion-packs/bmad-2d-unity-game-dev/templates/game-design-doc-tmpl.yaml	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/expansion-packs/game-design-document-quality-checklist.md	Resources/Frameworks/BMad-Method/expansion-packs/bmad-2d-unity-game-dev/checklists/game-design-checklist.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
